Name,Online_Name,Description,Short_Code,Short_Code_2,Sap_Code,HSN_Code,Parent_Category,Category,Category_online_display,Price,Attributes,Goods_Services,"GST% (Allowed only 5,18,40)","Type (F=forwardTax,B=BackwardTax)","(Optional) Other Tax (TaxName+Type+value) (F-forward, B-Backward)",Unit,is_Self_Item_Recipe,minimum_stock_level,at_par_stock_level,Rank,Packing_Charges,Allow_Decimal_Qty,Addon_Group_Name,Addon_Group_Selection,Addon_Group_Min,Addon_Group_Max,Variation_group_name,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges
Honeybee,Honeybee,,HB,,,,,Rum,Rum,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",120,,0,"90 Ml",170,,0,"180 Ml",150,,0
"Bombay Saphire","Bombay Saphire",,BSA,,,,,Gin,Gin,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",190,,0,"60 Ml",370,,0,"90 Ml",540,,0,"180 Ml",1020,,0
"Greater Than","Greater Than",,GT,,,,,Gin,Gin,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",120,,0,"60 Ml",200,,0,"90 Ml",280,,0,"180 Ml",550,,0
"Blue Riband","Blue Riband",,BR,8902967500024,,,,Gin,Gin,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",110,,0,"90 Ml",200,,0,"180 Ml",220,,0
"Budwiser Mild","Budwiser Mild",,BM,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",170,,0,"650 Ml",245,,0
"Budwiser Strong","Budwiser Strong",,bus,,,,,Beer,Beer,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",260,,0,"650 Ml",250,,0,"500 ML",200,,0
"Bira White","Bira White",,BW,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",150,,0,"650 Ml",250,,0,"500 ML",210,,0
"Becks Ice","Becks Ice",,BI,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",190,,0,"650 Ml",310,,0
Heineken,Heineken,,H,,,,,Beer,Beer,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"650 Ml",230,,0,"500 ML",180,,0
"Lp Outr Of Stock","Lp Outr Of Stock",,LS,,,,,Beer,Beer,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"650 Ml",260,,0,"500 ML",240,,0
"Lp Mild","Lp Mild",,LM,,,,,Beer,Beer,140,veg,,10,F,,,0,,,1,0,Yes
"Kingfisher Ultra","Kingfisher Ultra",,KU,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",145,,0,"650 Ml",220,,0
"Kingfisher Strong","Kingfisher Strong",,KS,8905002001005,,,,Beer,Beer,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",120,,0,"650 Ml",195,,0,"500 ML",150,,0
"Kingfisher Mid","Kingfisher Mid",,KM,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",130,,0,"650 Ml",200,,0
"Tuborg Strong","Tuborg Strong",,TS,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Size,"500 ML",150,,0,"650 Ml",195,,0,"330 Ml",110,,0
"Tuborg Mild","Tuborg Mild",,TM,,,,,Beer,Beer,200,other,,,,,,0,,,1,0,Yes
"Calsberg Mild","Calsberg Mild",,CM,,,,,Beer,Beer,240,veg,,10,F,,,0,,,1,0,Yes
"Calsberg Strong","Calsberg Strong",,CS,,,,,Beer,Beer,250,other,,,,,,0,,,1,0,Yes
Corona,Corona,,C,,,,,Beer,Beer,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",200,,0
"Port Wine 1000","Port Wine 1000",,PW,,,,,"Port Wine","Port Wine",0,other,,,,,,0,,,1,0,Yes,,,,,Portion,Half,175,,0,Full,285,,0,"180 Ml",98,,0
"Sula Red","Sula Red",,SR,,,,,"Port Wine","Port Wine",0,other,,,,,,0,,,1,0,Yes,,,,,Portion,"Full Bottle",950,,0,"Half Bottle",540,,0
"Sula White","Sula White",,SW,,,,,"Port Wine","Port Wine",0,other,,,,,,0,,,1,0,Yes,,,,,Portion,"Full Bottle",750,,0,"Half Bottle",410,,0
Breezer,Breezer,,B,,,,,Beer,Beer,150,veg,,10,F,,,0,,,1,0,Yes
Hoegaarden,Hoegaarden,,Hg,,,,,Beer,Beer,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"330 Ml",200,,0,"650 Ml",300,,0
"Tonic Water","Tonic Water",,Tw,,,,,Beverages,Beverages,50,veg,,5,F,,,0,,,1,0,Yes
"Veg Pakoda.","Veg Pakoda.",,vpa,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"Crab Jumbo Masala","Crab Jumbo Masala",,cjm,,,,,"Konkan Swad Special Crabs","Konkan Swad Special Crabs",1000,veg,,5,F,,,0,,,1,0,Yes
"Fresh Lime Soda","Fresh Lime Soda",,Fls,,,,,Beverages,Beverages,80,veg,,5,F,,,0,,,1,0,Yes
"Pkaged Water 500 Ml","Pkaged Water 500 Ml",,Pw5,,,,,Beverages,Beverages,10,veg,,5,F,,,0,,,1,0,Yes
"Cheese Pakoda","Cheese Pakoda",,Cpa,,,,,Extra,Extra,120,veg,,5,F,,,0,,,1,0,Yes
"Virjin Mojito","Virjin Mojito",,Vm,,,,,Moktails,Moktails,140,veg,,5,F,,,0,,,1,0,Yes
"Officers Choice","Officers Choice",,Oc,8901544011144,,,,Whiskey,Whiskey,220,veg,,10,F,,,0,,,1,0,Yes
"Blueberry Mojito","Blueberry Mojito",,Bmo,,,,,Moktails,Moktails,140,veg,,,,,,0,,,1,0,Yes
"Watermelon Mojito","Watermelon Mojito",,Wmj,,,,,Moktails,Moktails,140,veg,,5,F,,,0,,,1,0,Yes
"Lemon Ice Tea","Lemon Ice Tea",,Lit,,,,,Moktails,Moktails,120,veg,,,,,,0,,,1,0,Yes
"Peach Ice Ea","Peach Ice Ea",,Pit,,,,,Moktails,Moktails,120,veg,,,,,,0,,,1,0,Yes
"Guava Mary","Guava Mary",,Gmm,,,,,Moktails,Moktails,150,veg,,5,F,,,0,,,1,0,Yes
"Blue Moon","Blue Moon",,Bmm,,,,,Moktails,Moktails,140,veg,,5,F,,,0,,,1,0,Yes
Extra,Extra,,Ex,,,,,Extra,Extra,0,veg,,5,F,,,0,,,1,0,Yes
Bagpiper,Bagpiper,,Bpw,8902967212873,,,,Whiskey,Whiskey,120,veg,,,,,,0,,,1,0,Yes
"Chana Garlic Fry","Chana Garlic Fry",,Cgf,,,,,Extra,Extra,160,veg,,5,F,,,0,,,1,0,Yes
"Omlet Sandwich","Omlet Sandwich",,Os,,,,,Extra,Extra,90,veg,,,,,,0,,,1,0,Yes
"Egg Tawa Fry","Egg Tawa Fry",,Etf,,,,,Extra,Extra,90,veg,,5,F,,,0,,,1,0,Yes
"Chana Garlic Koliwada","Chana Garlic Koliwada",,"chana garlic koliwad",,,,,Extra,Extra,180,veg,,5,F,,,0,,,1,0,Yes
"Bangda Thali","Bangda Thali",,bt,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",280,veg,,5,F,,,0,,,1,0,Yes
"Bombil Thali","Bombil Thali",,Btt,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",320,veg,,5,F,,,0,,,1,0,Yes
"Royal Challenge 750 Ml","Royal Challenge 750 Ml",,"Rc 750",,,,,Whiskey,Whiskey,1070,veg,,,,,,0,,,1,0,Yes
"Mcd No 1 750ml","Mcd No 1 750ml",,Mcd750,,,,,Whiskey,Whiskey,900,veg,,10,F,,,0,,,1,0,Yes
"I B 750ml","I B 750ml",,"Ib 750",,,,,Whiskey,Whiskey,880,veg,,,,,,0,,,1,0,Yes
"Dsp Sada","Dsp Sada",,"DSP sada",,,,,Whiskey,Whiskey,135,veg,,,,,,0,,,1,0,Yes
"Chicken Lollypop Half","Chicken Lollypop Half",,ClH,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",120,veg,,5,F,,,0,,,1,0,Yes
Juice,Juice,,ju,,,,,Beverages,Beverages,50,veg,,,,,,0,,,1,0,Yes
"Prawns Butter Garlic(12pc)","prawns butter garlic(12pc)",,abcd,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",450,non-veg,,5,F,,,0,,,1,0,Yes
"Butter Chapathi","Butter Chapathi",,BC,,,,,Extra,Extra,25,veg,,5,F,,,0,,,1,0,Yes
"Potta Fry","Potta Fry",,Pf.,,,,,Extra,Extra,200,veg,,5,F,,,0,,,1,0,Yes
"Dr Brandy Res","Dr Brandy Res",,DBR,,,,,Rum,Rum,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",85,,0,"60 Ml",165,,0,"90 Ml",240,,0,"180 Ml",500,,0
"Dsp Black 750ml","Dsp Black 750ml",,"DSP B",,,,,Whiskey,Whiskey,860,veg,,,,,,0,,,1,0,Yes
"Chicken Satey","Chicken Satey",,"satay chi",,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",310,non-veg,,5,F,,,0,,,1,0,Yes
"Royal Stag 750ml","Royal Stag 750ml",,RS750,,,,,Whiskey,Whiskey,1070,veg,,,,,,0,,,1,0,Yes
"Dsp 750 Ml","Dsp 750 Ml",,"Dsp 750",,,,,Whiskey,Whiskey,560,veg,,,,,,0,,,1,0,Yes
"Finger Chips","Finger Chips",,FC,,,,,Extra,Extra,140,veg,,5,F,,,0,,,1,0,Yes
"Caramel Custard","Caramel Custard",,Ccu,,,,,Extra,Extra,80,veg,,5,F,,,0,,,1,0,Yes
"Signature 750ml","Signature 750ml",,"Signature 750ml",,,,,Whiskey,Whiskey,1500,veg,,,,,,0,,,1,0,Yes
"Black Dog 750 Ml","Black Dog 750 Ml",,"Bd 750ml",,,,,Scotch,Scotch,3400,veg,,,,,,0,,,1,0,Yes
"Blenders Pride 750","Blenders Pride 750",,BP750ML,,,,,Whiskey,Whiskey,1500,veg,,,,,,0,,,1,0,Yes
"Barrel 750 Ml","Barrel 750 Ml",,"br 750ml",,,,,Whiskey,Whiskey,960,veg,,10,F,,,0,,,1,0,Yes
"Kokam Sharbat","Kokam Sharbat",,KSS,,,,,Moktails,Moktails,50,veg,,5,F,,,0,,,1,0,Yes
"Paneer Handi","Paneer Handi",,PH,,,,,"Veg Main Course","Veg Main Course",190,veg,,5,F,,,0,,,1,0,Yes
"Mcd Rum 750ml","Mcd Rum 750ml",,"Mcd Rum 750ml",,,,,Rum,Rum,840,veg,,10,F,,,0,,,1,0,Yes
"Old Monk 1000ml","Old Monk 1000ml",,"OM 1000 ML",,,,,Rum,Rum,700,veg,,,,,,0,,,1,0,Yes
"Magic Apple 750ml","Magic Apple 750ml",,"MM 750ML",,,,,Vodka,Vodka,1120,veg,,,,,,0,,,1,0,Yes
"Egg Schezwan Fried Rice","Egg Schezwan Fried Rice",,Esfr,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",220,egg,,5,F,,,0,,,1,0,Yes
"Kingfisher Strong Can 330ml","Kingfisher Strong Can 330ml",,"Ksc 330ml",,,,,Beer,Beer,110,veg,,,,,,0,,,1,0,Yes
"Sterling Reserve B7 180ml","Sterling Reserve B7 180ml",,"SrB7 180ML",,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",60,,0,"60 Ml",100,,0,"90 Ml",150,,0,"180 Ml",260,,0
"Smirnoff 750ml","Smirnoff 750ml",,"SM 750ML",,,,,Vodka,Vodka,1560,veg,,,,,,0,,,1,0,Yes
"Konkan Swad Special Non Veg Thali","Konkan Swad Special Non Veg Thali",,"kS nonveg thali",,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",500,non-veg,,5,F,,,0,,,1,0,Yes
"Old Monk 750ml","Old Monk 750ml",,"OM 750ML",,,,,Rum,Rum,880,veg,,,,,,0,,,1,0,Yes
"Oaksmith Gold 750ml","Oaksmith Gold 750ml",,OG750ML,,,,,Whiskey,Whiskey,1600,veg,,,,,,0,,,1,0,Yes
"Veg Kolhapuri","Veg Kolhapuri",,VKP,,,,,"Veg Main Course","Veg Main Course",250,veg,,5,F,,,0,,,1,0,Yes
"Palak Paneer","Palak Paneer",,PPN,,,,,"Veg Main Course","Veg Main Course",180,veg,,5,F,,,0,,,1,0,Yes
"Tiger Prawns 7pc","Tiger Prawns 7pc",,TP,,,,,"Gomantaks Special Fry","Special Fry",700,non-veg,,,,,,0,,,1,0,Yes
"Fish Biryani","Fish Biryani",,FB,,,,,"Rice Dishes","Rice Dishes",350,veg,,,,,,0,,,1,0,Yes
"Red Label 750ml","Red Label 750ml",,"RL 750ML",,,,,Scotch,Scotch,2400,veg,,,,,,0,,,1,0,Yes
"Black Lable 750ml","Black Lable 750ml",,"BL 750ML",,,,,Scotch,Scotch,4200,veg,,,,,,0,,,1,0,Yes
"Prawns Triple Sez Rice","Prawns Triple Sez Rice",,PTSR,,,,,"Rice Dishes","Rice Dishes",250,veg,,5,F,,,0,,,1,0,Yes
"Butter Milk","Butter Milk",,Btm,,,,,Extra,Extra,15,veg,,5,F,,,0,,,1,0,Yes
"Bacardi Rum 750ml","Bacardi Rum 750ml",,Br750ml,,,,,Rum,Rum,1500,veg,,,,,,0,,,1,0,Yes
"Black & White 750ml","Black & White 750ml",,"Black & white 750ml",,,,,Scotch,Scotch,2900,veg,,,,,,0,,,1,0,Yes
"Konkan Swad Special Seafood Thali","Konkan Swad Special Seafood Thali",,KSSSTH,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",550,veg,,2.5,F,,,0,,,1,0,Yes
"Ballentine 750ml","Ballentine 750ml",,"Bal 750ml",,,,,Scotch,Scotch,2400,veg,,,,,,0,,,1,0,Yes
"Antiquity Blue 750 Ml","Antiquity Blue 750 Ml",,"Ab 750ml",,,,,Whiskey,Whiskey,1600,veg,,,,,,0,,,1,0,Yes
"Coconut Chetney","Coconut Chetney",,COC,,,,,Extra,Extra,30,veg,,,,,,0,,,1,0,Yes
"Sukha Bhaji","Sukha Bhaji",,Sb,,,,,Extra,Extra,80,veg,,5,F,,,0,,,1,0,Yes
"Teachers 750ml","Teachers 750ml",,"Teachers 750 ml",,,,,Scotch,Scotch,2700,veg,,,,,,0,,,1,0,Yes
"King Prawns Masala","King Prawns Masala",,"king prawns masala",,,,,"Konkan Special Items","Konkan Special Items",0,non-veg,services,,,,,0,,,1,0,Yes
"Prawns Masala King","Prawns Masala King",,pmk,,,,,"Konkan Swad Special Fish","Konkan Swad Special Fish",500,veg,,,,,,0,,,1,0,Yes
"Prawns Biryani 1kg","Prawns Biryani 1kg",,"PB 1 Kg",,,,,"Rice Dishes","Rice Dishes",1400,non-veg,,,,,,0,,,1,0,Yes
"Special Sukka Bhaji","Special Sukka Bhaji",,"special sukka bhaji",,,,,"Veg Main Course","Veg Main Course",100,veg,services,5,F,,,0,,,1,0,Yes
Usal,Usal,,usal,,,,,"Veg Main Course","Veg Main Course",100,veg,services,5,F,,,0,,,1,0,Yes
Dal,Dal,,dal,,,,,"Veg Main Course","Veg Main Course",75,veg,services,,,,,0,,,1,0,Yes
Rabadi,Rabadi,,Rabadi,,,,,Extra,Extra,120,veg,,5,F,,,0,,,1,0,Yes
"Chicken Liver Masala Fry","Chicken Liver Masala Fry",,Clmf,,,,,"Non-Veg Main Course","Non-Veg Main Course",300,non-veg,,5,F,,,0,,,1,0,Yes
"Veg Burnt Garlic Fried Rice","Veg Burnt Garlic Fried Rice",,vbgr,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",240,veg,,5,F,,,0,,,1,0,Yes
"Mutton Roast Fry","Mutton Roast Fry",,mrf,,,,,"Gomantaks Special Fry","Special Fry",300,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Big","Prawns Big",,PRB,,,,,Extra,Extra,800,non-veg,,,,,,0,,,1,0,Yes
"Absolute 750ml","Absolute 750ml",,"Absolute 750ml",,,,,Vodka,Vodka,2400,veg,,,,,,0,,,1,0,Yes
"Copter Strong","Copter Strong",,COS,,,,,Beer,Beer,210,veg,,,,,,0,,,1,0,Yes
"Hywards 2000 Strong","Hywards 2000 Strong",,Hys,,,,,Beer,Beer,150,veg,,,,,,0,,,1,0,Yes
"Bacardi Black 750ml","Bacardi Black 750ml",,"BB 750ML",,,,,Rum,Rum,1020,veg,,,,,,0,,,1,0,Yes
"Fresh Lime Water","Fresh Lime Water",,FLW,,,,,Extra,Extra,40,veg,,5,F,,,0,,,1,0,Yes
"Romanov Apple 750ml","Romanov Apple 750ml",,"ROMA 750ML",,,,,Vodka,Vodka,880,veg,,10,F,,,0,,,1,0,Yes
"Gulab Jamun","Gulab Jamun",,GJ,,,,,Extra,Extra,80,veg,,5,F,,,0,,,1,0,Yes
"Blender Reserve 750ml","Blender Reserve 750ml",,"Blender Reserve 750m",,,,,Whiskey,Whiskey,1600,veg,,10,F,,,0,,,1,0,Yes
"Chcken Biryani 1kg","Chcken Biryani 1kg",,CB1KG,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1000,veg,,5,F,,,0,,,1,0,Yes
"Magic Moment 750ml","Magic Moment 750ml",,MM750ML,,,,,Vodka,Vodka,1120,veg,,,,,,0,,,1,0,Yes
"Smirnoff Apple 750ml","Smirnoff Apple 750ml",,"Smirnoff apple 750ml",,,,,Vodka,Vodka,1610,veg,,,,,,0,,,1,0,Yes
"Mutton Gravy","Mutton Gravy",,MG,,,,,Extra,Extra,100,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Gravy.","Chicken Gravy.",,"Chicken Gravy",,,,,Extra,Extra,80,non-veg,,5,F,,,0,,,1,0,Yes
"Bacardi Lemon 750ml","Bacardi Lemon 750ml",,"Bacardi lemon 750ml",,,,,Rum,Rum,1610,veg,,,,,,0,,,1,0,Yes
"White Mischife 750ml","White Mischife 750ml",,"White Mischife 750ml",,,,,Vodka,Vodka,1120,veg,,,,,,0,,,1,0,Yes
"Singapore Rice","Singapore Rice",,"singapore rice",,,,,"Veg Chinese Main Course","Veg Chinese Main Course",240,veg,,5,F,,,0,,,1,0,Yes
"Soya Chilly","Soya Chilly",,soya,,,,,"Veg Chinese Starters","Veg Chinese Starters",250,veg,services,,,,,0,,,1,0,Yes
"Red Label 200ml","Red Label 200ml",,RL200ML,,,,,Scotch,Scotch,650,veg,,,,,,0,,,1,0,Yes
"Mcd Luxury 750ml","Mcd Luxury 750ml",,MCDLUXURY750ML,,,,,Whiskey,Whiskey,680,veg,,10,F,,,0,,,1,0,Yes
"Oken Glow 180ml","Oken Glow 180ml",,"Oaken Glow 180ml",,,,,Whiskey,Whiskey,300,veg,,,,,,0,,,1,0,Yes
"Egg Hakka Noodles","Egg Hakka Noodles",,ehn,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",180,egg,,5,F,,,0,,,1,0,Yes
"Oksmith Silver 750ml","Oksmith Silver 750ml",,"Oaksmith silver 750m",,,,,Whiskey,Whiskey,1370,veg,,,,,,0,,,1,0,Yes
"Amstel Strong","Amstel Strong",,AMS,AS,,,,Beer,Beer,250,veg,,10,F,,,0,,,1,0,Yes
"Bud Mild 500","Bud Mild 500",,BM500,,,,,Beer,Beer,190,veg,,,,,,0,,,1,0,Yes
"Oken Glow","Oken Glow",,OKG,OG,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",120,,0,"60 Ml",220,,0,"90 Ml",330,,0,"180 Ml",600,,0
"Powa Dosa","Powa Dosa",,PWD,P,,,,"Konkan Special Items","Konkan Special Items",35,veg,,5,F,,,0,,,1,0,Yes
"Tuborg Mild Can 500","Tuborg Mild Can 500",,TMC,,,,,Beer,Beer,140,veg,,,,,,0,,,1,0,Yes
"Sula White Full","Sula White Full",,swf,,,,,"Port Wine","Port Wine",750,veg,,,,,,0,,,1,0,Yes
C7,C7,,C7,,,,,Beer,Beer,0,veg,,,,,,0,,,1,0,Yes
"Sterling B7 750ml","Sterling B7 750ml",,b7,,,,,Whiskey,Whiskey,720,veg,,,,,,0,,,1,0,Yes
"Blue Riband 750ml","Blue Riband 750ml",,br750,,,,,Gin,Gin,600,veg,,10,F,,,0,,,1,0,Yes
"Soft Drinks 250ml","Soft Drinks 250ml",,sd250,,,,,Extra,Extra,20,veg,services,5,F,,,0,,,1,0,Yes
"Squid Koliwada","Squid Koliwada",,sqk,,,,,"Konkan Swad Special Fish","Konkan Swad Special Fish",430,non-veg,,5,F,,,0,,,1,0,Yes
"Sterling B7 1000ml","Sterling B7 1000ml",,sb1000ml,,,,,Whiskey,Whiskey,930,veg,,,,,,0,,,1,0,Yes
Lep,Lep,,lp,,,,,"Konkan Swad Special Fish","Konkan Swad Special Fish",0,non-veg,,5,F,,,0,,,1,0,Yes
"Stuffed Bombil","Stuffed Bombil",,SFB,,,,,"Gomantaks Special Fry","Special Fry",450,non-veg,,5,F,,,0,,,1,0,Yes
"Heiniken 500ml","Heiniken 500ml",,hei500,,,,,Beer,Beer,180,veg,,,,,,0,,,1,0,Yes
"Corn Solted Paper","Corn Solted Paper",,csp,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",200,veg,,5,F,,,0,,,1,0,Yes
"Salt And Papper Corn","Salt And Papper Corn",,spc,sc,,,,Extra,Extra,200,veg,,5,F,,,0,,,1,0,Yes
"Veg Manchhow Soup","Veg Manchhow Soup",,vms,,,,,"Chinese Soups","Chinese Soups",160,veg,,5,F,,,0,,,1,0,Yes
"Chicken Biryani Boneless 1kg","Chicken Biryani Boneless 1kg",,"CBB 1KG",,,,,"Rice Dishes","Rice Dishes",1200,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Butter Tawa","Chicken Butter Tawa",,CBT,,,,,"Konkan Special Items","Konkan Special Items",350,non-veg,,5,F,,,0,,,1,0,Yes
"Rock Ford","Rock Ford",,rfo,,,,,Whiskey,Whiskey,370,veg,,10,F,,,0,,,1,0,Yes
"Surmai Cutlet","Surmai Cutlet",,SCU,,,,,Extra,Extra,250,non-veg,,5,F,,,0,,,1,0,Yes
"Surmai Tawa Fry 1pc","Surmai Tawa Fry 1pc",,STF1PC,,,,,Extra,Extra,230,non-veg,,5,F,,,0,,,1,0,Yes
"Shiraz Rose Wine","Shiraz Rose Wine",,SRW,,,,,"Port Wine","Port Wine",750,veg,,,,,,0,,,1,0,Yes
"Sidus Port Wine","Sidus Port Wine",,SPW,,,,,"Port Wine","Port Wine",0,veg,,,,,,0,,,1,0,Yes,,,,,Portion,Half,150,,0,Full,360,,0
"Romanov 750ml","Romanov 750ml",,"Rmn 750ml",,,,,Vodka,Vodka,880,veg,,10,F,,,0,,,1,0,Yes
"Classic Red Wine","Classic Red Wine",,crw,,,,,"Port Wine","Port Wine",0,veg,,,,,,0,,,1,0,Yes,,,,,Portion,Half,650,,0,Full,1200,,0
"Bira Rise","Bira Rise",,BIR,,,,,Beer,Beer,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"650 Ml",230,,0,"500 ML",185,,0
"American Pride","American Pride",,AMP,,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",1,,0,"60 Ml",2,,0,"90 Ml",3,,0,"180 Ml",300,,0
"Dsp Black 1 Lt","Dsp Black 1 Lt",,"Dsp 1lt",,,,,Whiskey,Whiskey,710,veg,,,,,,0,,,1,0,Yes
"Rock Ford Classic","Rock Ford Classic",,rfc,rf,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",105,,0,"60 Ml",195,,0,"90 Ml",280,,0,"180 Ml",550,,0
"American Nuts Kulfi","American Nuts Kulfi",KULFI,ANK,,,,,Extra,Extra,75,veg,,5,F,,,0,,,1,0,Yes
"Shahi Gulab Kulfi","Shahi Gulab Kulfi",KULFI,SGK,,,,,Extra,Extra,75,veg,,5,F,,,0,,,1,0,Yes
"Chandrakala Kulfi","Chandrakala Kulfi",KULFI,CKK,,,,,Extra,Extra,75,veg,,5,F,,,0,,,1,0,Yes
"Kesar Pista Kulfi","Kesar Pista Kulfi",KULFI,KPK,,,,,Extra,Extra,75,veg,,5,F,,,0,,,1,0,Yes
"Royal Stag 2 Litres","Royal Stag 2 Litres",,RS2,,,,,Whiskey,Whiskey,1850,veg,,,,,,0,,,1,0,Yes
"Appy Fizz 600ml","Appy Fizz 600ml",,AF,,,,,Beverages,Beverages,35,veg,,,,,,0,,,1,0,Yes
"Johnnie Walker Blonde 180ml","Johnnie Walker Blonde 180ml",,JWB,,,,,Whiskey,Whiskey,1400,veg,,,,,,0,,,1,0,Yes
Legacy,Legacy,,LGC,,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",105,,0,"60 Ml",195,,0,"90 Ml",280,,0,"180 Ml",550,,0
"Magic Moments Cranberry","Magic Moments Cranberry",,MMV,,,,,Vodka,Vodka,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",1,,0,"60 Ml",2,,0,"90 Ml",3,,0,"180 Ml",525,,0
"M/m Cranvery","M/m Cranvery",,mmc,,,,,Vodka,Vodka,325,veg,,,,,,0,,,1,0,Yes
"Chevas Regal 750ml","Chevas Regal 750ml",,"CVR 750ml",,,,,Scotch,Scotch,3850,veg,,,,,,0,,,1,0,Yes
"Clasic Red Halp","Clasic Red Halp",,crh,,,,,"Port Wine","Port Wine",330,veg,,,,,,0,,,1,0,Yes
"American Pride 180ml","American Pride 180ml",,PRIDE,,,,,Whiskey,Whiskey,300,veg,,,,,,0,,,1,0,Yes
"Royal Green","Royal Green",,RG,,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",110,,0,"60 Ml",160,,0,"90 Ml",190,,0,"180 Ml",200,,0
"Clasic Red Wine 750ml","Clasic Red Wine 750ml",,wrc,,,crw,,"Port Wine","Port Wine",625,veg,,,,,,0,,,1,0,Yes
"Green Peas Butter Garlic","Green Peas Butter Garlic",,gpb,gbg,,gpb,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"William Lowson 180ml","William Lowson 180ml",,wl,,,,,Scotch,Scotch,450,veg,,,,,,0,,,1,0,Yes
"Consilium Black","Consilium Black",,CBW,,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",1,,0,"60 Ml",2,,0,"90 Ml",3,,0,"180 Ml",900,,0
"Consilium Black Cigar","Consilium Black Cigar",,CBC,,,,,Whiskey,Whiskey,1050,veg,,,,,,0,,,1,0,Yes
Legacy.,Legacy.,,Lac,,,,,Whiskey,Whiskey,350,veg,,,,,,0,,,1,0,Yes
"Magic Moments Lemon","Magic Moments Lemon",,MML,,,,,Vodka,Vodka,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",1,,0,"60 Ml",2,,0,"90 Ml",3,,0,"180 Ml",525,,0
"Plain Dal","Plain Dal",,PD,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
